place_id,link_restaurant,place_name,place_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,lokasi_kota,tipe_makanan,level_price,rating_five,rating_ten,cost_range_min,cost_range_max
ChIJe9WGtCdYei4RX2w2W-ydDjw,https://www.tripadvisor.com/Restaurant_Review-g14782503-d17779680-Reviews-Gudeg_Yu_Djum_Dagen-Yogyakarta_Yogyakarta_Region_Java.html,Gudeg Yu Djum Dagen,Gudeg Yu Djum Dagen  Yogyakarta,Gudeg Yu Djum,4.3,"Jl. Malioboro Jl. Dagen No.2C, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia",-7.7939226,110.3652499,Yogyakarta,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJe9wrmLj_1y0RCrZqXOmEDew,https://pergikuliner.com/restaurants/surabaya/ayam-bakar-wong-solo-tandes,Ayam Bakar Wong Solo Tandes,Ayam Bakar Wong Solo Tandes  Surabaya,Wong Solo Pakuwon,3.9,"Food Junction, Jl. Grand Banjar Boulevard, Banjar Sugihan, Kec. Tandes, Surabaya, Jawa Timur 60184, Indonesia",-7.2509199,112.6617617,Surabaya,Indonesia,1,4.3,8.6,20000,50000
ChIJEa8tNrhZei4RzFdscKRuy_A,https://www.tripadvisor.com/Restaurant_Review-g2304080-d7140434-Reviews-Warkop_Lidahibu-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Warkop Lidahibu Sleman,Warkop Lidahibu Sleman Yogyakarta,Warkop Lidahibu,4.2,"Jl. STM Pembangunan No.9D, Santren, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7723499,110.3918467,Yogyakarta,Chinese,1,4.0,8.0,20000,50000
ChIJEaoT2W7xaS4R1xG7Lx5jlEI,https://pergikuliner.com/restaurants/jakarta/djournal-coffee-blok-m,Djournal Coffee Blok M,Djournal Coffee Blok M  Jakarta,Djournal Coffee Pasaraya Blok M,4.5,"Jl. Nusa Indah, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",-6.2445949,106.8030521,Jakarta,Kafe,2,4.16,8.32,50000,100000
ChIJeaveDN5Qei4Ro1_6-SvAJwE,https://www.tripadvisor.com/Restaurant_Review-g14782503-d12994229-Reviews-Bakmi_Jawa_Asli_Gunung_Kidul_Tegalyoso-Yogyakarta_Yogyakarta_Region_Java.html,Bakmi Jawa Asli Gunung Kidul Tegalyoso,Bakmi Jawa Asli Gunung Kidul Tegalyoso  Yogyakarta,Bakmi Jawa Asli Gunung Kidul Tegalyoso,4.5,"Jl. Wonosari No.10, Babadan, Sitimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55792, Indonesia",-7.828352,110.4487398,Yogyakarta,"Diner, Healthy",1,4.0,8.0,20000,50000
ChIJEbmcPXdXei4R6akgQ2naMTs,https://www.tripadvisor.com/Restaurant_Review-g14782503-d15584698-Reviews-Sambel_Pecel_Madiun_Pawon-Yogyakarta_Yogyakarta_Region_Java.html,Sambel Pecel Madiun Pawon,Sambel Pecel Madiun Pawon  Yogyakarta,Sambel pecel madiun pawon,5.0,"Jalan Nila sari Celeban UH3/500 RT27 RW 06, Tahunan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55167, Indonesia",-7.8080988,110.3829657,Yogyakarta,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJEbT2EKKNcC4RHTsU3-f1ocU,https://www.tripadvisor.com/Restaurant_Review-g297712-d8862922-Reviews-Nasi_Pecel_Bu_Surip-Semarang_Central_Java_Java.html,Nasi Pecel Bu Surip,Nasi Pecel Bu Surip Semarang,Yu Surip Spesial Nasi Pecel,4.6,"Jl. MT. Haryono No.266, Jagalan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50613, Indonesia",-6.9756437,110.4311072,Semarang,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJechCuez1aS4RxZOAKauwApA,https://pergikuliner.com/restaurants/jakarta/ask-for-patty-menteng,Ask For Patty Menteng,Ask For Patty Menteng  Jakarta,Ask For Patty,4.6,"Jl. Teuku Cik Ditiro No.36, RT.10/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",-6.1976332,106.8365282,Jakarta,Barat,2,4.12,8.24,50000,100000
ChIJed175KWLcC4RC3vzEp9Hlpk,https://www.tripadvisor.com/Restaurant_Review-g297712-d10297271-Reviews-Nasi_Kucing_Pak_Gik-Semarang_Central_Java_Java.html,Nasi Kucing Pak Gik,Nasi Kucing Pak Gik Semarang,Angkringan Pak Gik Gajahmada,4.5,"Jl. Wotgandul Barat No.Dalam, Gabahan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50135, Indonesia",-6.9804852,110.4217124,Semarang,Street Food,1,4.0,8.0,20000,50000
ChIJedYO7WH2aS4RNdtxeLagOUg,https://pergikuliner.com/restaurants/jakarta/soto-betawi-h-mamat-tomang,Soto Betawi H. Mamat Tomang,Soto Betawi H. Mamat Tomang  Jakarta,Soto Betawi Haji Mamat,4.3,"Jl. Mandala Raya No.10, RT.13/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440, Indonesia",-6.1760861,106.7992976,Jakarta,Indonesia,1,4.2,8.4,20000,50000
ChIJEe8RimrmaC4RD_kbO_hvMSM,https://pergikuliner.com/restaurants/bandung/raa-cha-pasir-kaliki,Raa Cha Pasir Kaliki,Raa Cha Pasir Kaliki  Bandung,Raa Cha Istana Plaza,4.5,"Jl. Pasir Kaliki No.121-123, Pamoyanan, Kec. Cicendo, Kota Bandung, Jawa Barat 40173, Indonesia",-6.9055666,107.5966695,Bandung,Thailand,2,3.92,7.84,50000,100000
ChIJeecGvkvxaS4Ro2lR709jvgg,https://pergikuliner.com/restaurants/jakarta/spectrum-fairmont-jakarta-senayan,Spectrum - Fairmont Jakarta Senayan,Spectrum - Fairmont Jakarta Senayan  Jakarta,Spectrum,4.5,"Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia",-6.2183563,106.7983279,Jakarta,Barat,4,4.11,8.22,200000,400000
ChIJEexSLIz3aS4RqhRW02aEjqo,https://pergikuliner.com/restaurants/jakarta/hachi-grill-puri,Hachi Grill Puri,Hachi Grill Puri  Jakarta,Hachi Grill Puri Indah,4.8,"Puri Indah Blok P1 Persil No, RW.1, Kembangan Sel., Kec. Kembangan, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.1897129,106.7346104,Jakarta,Jepang,4,4.34,8.68,200000,400000
ChIJEQdUqwpXei4RmunE45rgf60,https://www.tripadvisor.com/Restaurant_Review-g14782503-d15190979-Reviews-BS_Resto-Yogyakarta_Yogyakarta_Region_Java.html,BS Resto,BS Resto  Yogyakarta,BS Resto,4.7,"Jl. Menteri Supeno No.41, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",-7.8160019,110.3788934,Yogyakarta,"Chinese, American",1,4.0,8.0,20000,50000
ChIJEQGiZ4tZei4R_T3aKkLCKnc,https://www.tripadvisor.com/Restaurant_Review-g14782503-d25926843-Reviews-Giorno_s_Pizzeria-Yogyakarta_Yogyakarta_Region_Java.html,Giorno's Pizzeria,Giorno's Pizzeria  Yogyakarta,Giorno's Pizzeria,4.8,"Ambarukmo 377A, Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7836609,110.4012402,Yogyakarta,Italian,2,4.0,8.0,50000,100000
ChIJEQTW2eXxaS4Rt35vldpe4Ls,https://pergikuliner.com/restaurants/jakarta/bermvda-coffee-cilandak,Bermvda Coffee Cilandak,Bermvda Coffee Cilandak  Jakarta,BERMVDA CITOS,4.3,"Cilandak Town Square, Ground Floor, Unit C025-C027, Jl. T.B. Simatupang Kav. 17, Cilandak, RT.6/RW.9, RT.6/RW.9, Cilandak Barat, RT.2/RW.1, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia",-6.2915195,106.8000224,Jakarta,Kafe,3,4.09,8.18,100000,200000
ChIJER6HiDn61y0Raex5xB7Qm8E,https://pergikuliner.com/restaurants/surabaya/kaopinta-sukolilo,Kaopinta Sukolilo,Kaopinta Sukolilo  Surabaya,SHAO KAO,4.4,"Jalan Raya Kertajaya Indah Blok i103 No.57, Jl. Raya Kertajaya Indah No.57, Manyar Sabrangan, Kec. Mulyorejo, Surabaya, Jawa Timur 60116, Indonesia",-7.280093,112.7770883,Surabaya,Minuman,1,4.2,8.4,20000,50000
ChIJESf10ajxaS4RHFO-Zs2aG1I,https://pergikuliner.com/restaurants/jakarta/venchi-pondok-indah,Venchi Pondok Indah,Venchi Pondok Indah  Jakarta,Venchi Pondok Indah Mall 3,4.6,"Jl. Metro Pondok Indah No.Kav IV, RT.1/RW.16, Pd. Pinang, Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12310, Indonesia",-6.2634299,106.7831806,Jakarta," Cokelat,Es Krim",3,4.28,8.56,100000,200000
ChIJETfH-gT81y0R6jc5mUYlxyE,https://pergikuliner.com/restaurants/surabaya/depot-mak-ay-sukomanunggal,Depot Mak Ay Sukomanunggal,Depot Mak Ay Sukomanunggal  Surabaya,Depot Mak Ay,4.4,"Jl. Kupang Jaya No.1, Sonokwijenan, Sukomanunggal, Surabaya, East Java 60189, Indonesia",-7.2758608,112.7055475,Surabaya,Indonesia,1,4.2,8.4,20000,50000
ChIJEUCVD6NZei4RGSYSOtefUZc,https://www.tripadvisor.com/Restaurant_Review-g5074492-d13123533-Reviews-Yogyakarta_Kitchen_by_Marriott-Depok_Sleman_District_Yogyakarta_Region_Java.html,Yogyakarta Kitchen by Marriott Depok,Yogyakarta Kitchen by Marriott Depok Yogyakarta,Yogyakarta Kitchen by Marriott,4.6,"Yogyakarta Marriott Hotel, Jl. Ring Road Utara, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7610888,110.3984061,Yogyakarta,"Chinese, Japanese",3,4.0,8.0,100000,200000
ChIJeUIR7hHnaC4RMOh_53zAUiM,https://pergikuliner.com/restaurants/bandung/pecah-kopi-cigadung,Pecah Kopi Cigadung,Pecah Kopi Cigadung  Bandung,Pecah Kopi,4.6,"Jl. Cigadung Raya Timur No.5, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191, Indonesia",-6.8874251,107.6294312,Bandung,Kafe,1,3.98,7.96,20000,50000
ChIJeUN0oVPnaC4R1iY-_erc87Q,https://pergikuliner.com/restaurants/bandung/rice-bowl-mini-cihampelas,Rice Bowl Mini Cihampelas,Rice Bowl Mini Cihampelas  Bandung,RiceBowl Oishi,5.0,"Jl. Cihampelas No.192/25, RT.005/RW.007, Tamansari, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40116, Indonesia",-6.8966267,107.6049878,Bandung,Indonesia,2,3.91,7.82,50000,100000
ChIJeVYgbwvDaC4R3qjj23SZBgA,https://pergikuliner.com/restaurants/bandung/ayang-coffee-cibiru,Ayang Coffee Cibiru,Ayang Coffee Cibiru  Bandung,Ayang Coffee,4.9,"Jl. Flamboyan No.9, Cipadung Kidul, Panyileukan, Bandung City, West Java 40614, Indonesia",-6.9388508,107.7154733,Bandung,Kafe,1,4.68,9.36,20000,50000
ChIJeW1-fFj51y0RWJTFCBDn6Hc,https://pergikuliner.com/restaurants/surabaya/pizza-hut-tegalsari-1,Pizza Hut Tegalsari,Pizza Hut Tegalsari Surabaya,Pizza Hut Delivery - PHD Kedungdoro,4.6,"Jl. Kedung Doro No.202 A, Wonorejo, Kec. Tegalsari, Surabaya, Jawa Timur 60251, Indonesia",-7.2669134,112.7299413,Surabaya,Barat,2,4.16,8.32,50000,100000
ChIJEXFpHJdZei4RXVMEqNlMad4,https://www.tripadvisor.com/Restaurant_Review-g5074492-d3916200-Reviews-Viure_Cafe-Depok_Sleman_District_Yogyakarta_Region_Java.html,Viure Cafe Depok,Viure Cafe Depok Yogyakarta,Votel Viure Hotel Jogjakarta,4.4,"Jl. Perumnas No 109A Caturtunggal Depok, Ngropoh, Condongcatur, Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7649824,110.405955,Yogyakarta,Cafe,2,4.0,8.0,50000,100000
ChIJeXfqirj71y0RRbdu7wIbW0k,https://pergikuliner.com/restaurants/surabaya/mazaya-coffee-dan-roastery-gayungan,Mazaya Coffee & Roastery Gayungan,Mazaya Coffee & Roastery Gayungan  Surabaya,Mazaya Coffee and Roastery,4.6,"Jl. Gayungsari Bar. X No.32, RT.003/RW.007, Gayungan, Kec. Gayungan, Surabaya, Jawa Timur 60235, Indonesia",-7.3370589,112.717709,Surabaya,Kafe,1,4.5,9.0,20000,50000
ChIJEXn1HND1aS4R4PCGfo94kM8,https://pergikuliner.com/restaurants/surabaya/sendoki-gubeng,Sendoki Gubeng,Sendoki Gubeng  Surabaya,SOTO GUBENG SURABAYA JUANDA,4.5,"Jl. Ir. H. Juanda No.6, RT.14/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia",-6.1675982,106.8293391,Surabaya,Jepang,1,4.6,9.2,20000,50000
ChIJexwBebRZei4RXBgi3ICfRQc,https://www.tripadvisor.com/Restaurant_Review-g2304080-d6588742-Reviews-UGM_Foodpark-Sleman_Sleman_District_Yogyakarta_Region_Java.html,UGM Foodpark Sleman,UGM Foodpark Sleman Yogyakarta,BNI Food Park UGM,4.5,"69JJ+4RG, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.769698,110.3820848,Yogyakarta,"Chinese, Asian",1,4.0,8.0,20000,50000
ChIJeyCfNOpZei4RLnRPkIfHo8o,https://www.tripadvisor.com/Restaurant_Review-g5074492-d9817488-Reviews-Ling_Lung_Kopi_Eatery-Depok_Sleman_District_Yogyakarta_Region_Java.html,Ling-Lung Kopi & Eatery Depok,Ling-Lung Kopi & Eatery Depok Yogyakarta,Ling Lung Kopi & Eatery,4.4,"Jl. Perumnas No.50C, Kledokan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.7776275,110.404991,Yogyakarta,"Cafe, Indonesian",2,4.0,8.0,50000,100000
ChIJeYCL3ujmaC4RwFyvkneXbBQ,https://pergikuliner.com/restaurants/bandung/waroeng-ethnic-ciumbuleuit,Waroeng Ethnic Ciumbuleuit,Waroeng Ethnic Ciumbuleuit  Bandung,Waroeng Ethnic,4.5,"Jl. Rancabentang No.18, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",-6.8710735,107.6077404,Bandung," Indonesia,Barat",3,4.03,8.06,100000,200000
ChIJEygwXuHxaS4RhQHPDyBXS98,https://pergikuliner.com/restaurants/jakarta/sushi-matsu-senopati,Sushi Matsu Senopati,Sushi Matsu Senopati  Jakarta,Sushi Matsu - Senopati,4.6,"10, Jl. Suryo No.2, RT.10/RW.3, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180, Indonesia",-6.233667,106.812212,Jakarta,Jepang,3,4.12,8.24,100000,200000
ChIJEyGzDpUBey4RC3kZka2Ghhs,https://www.tripadvisor.com/Restaurant_Review-g5074492-d7914656-Reviews-Fish_and_Co-Depok_Sleman_District_Yogyakarta_Region_Java.html,Fish and Co Depok,Fish and Co Depok Yogyakarta,Warung Makan Fish Love,4.7,"X7PR+MF6, Jl. Pantai Depok, Bungkus, Parangtritis, Kec. Kretek, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55772, Indonesia",-8.0133004,110.2911469,Yogyakarta,Seafood,2,4.0,8.0,50000,100000
ChIJeYhllMT1aS4REHk4N38VwC8,https://pergikuliner.com/restaurants/jakarta/gioi-asian-bistro-dan-lounge-menteng,Gioi Asian Bistro & Lounge Menteng,Gioi Asian Bistro & Lounge Menteng  Jakarta,GIOI Menteng,4.6,"Jl. Dr. Kusuma Atmaja No.85, RT.10/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",-6.1974798,106.8238709,Jakarta," Barat,Indonesia",4,4.19,8.38,200000,400000
ChIJEyrmTN_51y0RFULFrZNPITM,https://pergikuliner.com/restaurants/surabaya/depot-es-teler-krembangan,Depot Es Teler Krembangan,Depot Es Teler Krembangan  Surabaya,Es Teler 16 Cak No,4.4,"QP4P+XHQ, Jl. Kepanjen, Krembangan Sel., Kec. Krembangan, Surabaya, Jawa Timur 60175, Indonesia",-7.2425531,112.7364574,Surabaya,Dessert,1,4.6,9.2,20000,50000
ChIJez_FJ_SLcC4RH-yUziF7vlg,https://www.tripadvisor.com/Restaurant_Review-g297712-d4686337-Reviews-Alam_Indah_Restaurant-Semarang_Central_Java_Java.html,Alam Indah Restaurant,Alam Indah Restaurant Semarang,Resto Alam indah,4.1,"XC5F+G59, Jl. Gemah Tengah, Tinjomoyo, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50261, Indonesia",-7.0412118,110.4229878,Semarang,"Asian, Indonesian",2,4.0,8.0,50000,100000
ChIJeZ97QDb81y0RoEwqaWZBw60,https://pergikuliner.com/restaurants/surabaya/yoshinoya-wiyung-2,Yoshinoya Wiyung,Yoshinoya Wiyung  Surabaya,Yoshinoya PTC,4.4,"Pakuwon Trade Centre Lantai 1 No. FC-033, Jl. Mayjend. Jonosewojo, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60227, Indonesia",-7.2901666,112.67448,Surabaya,Jepang,2,4.4,8.8,50000,100000
ChIJeZKUwcnnaC4RqpjY5zpABXQ,https://pergikuliner.com/restaurants/bandung/dapoer-penyet-supratman,Dapoer Penyet Supratman,Dapoer Penyet Supratman  Bandung,Dapoer Penyet,4.4,"Jl. Lap. Supratman No.1, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",-6.907869,107.629019,Bandung,Indonesia,2,4.29,8.58,50000,100000
ChIJezPRGDbmaC4RP0Gmm_98eRI,https://pergikuliner.com/restaurants/bandung/baso-tahu-ternate-riau,Baso Tahu Ternate Riau,Baso Tahu Ternate Riau  Bandung,Baso Tahu Ternate,4.5,"No., Jl. Ternate No.2, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",-6.9078033,107.6143826,Bandung,Indonesia,1,3.95,7.9,20000,50000
ChIJEZSuywD71y0RJEi8RRC_IFU,https://pergikuliner.com/restaurants/surabaya/kikil-sapi-lodoyo-ngagel,Kikil Sapi Lodoyo Ngagel,Kikil Sapi Lodoyo Ngagel  Surabaya,KIKIL SAPI LODOYO,4.5,"Jl. Ngagel Jaya No.52, RT.002/RW.03, Pucang Sewu, Kec. Gubeng, Surabaya, Jawa Timur 60283, Indonesia",-7.290228,112.75561,Surabaya,Indonesia,1,4.27,8.54,20000,50000
ChIJezzJD4vnaC4RRzBF5yLwFO8,https://pergikuliner.com/restaurants/bandung/wpk-warung-pengepul-kayu-astana-anyar,WPK (Warung Pengepul Kayu) Astana Anyar,WPK (Warung Pengepul Kayu) Astana Anyar  Bandung,WPK - Warung Pengepul Kayu,4.6,"Jl. Pagarsih Barat Number 343 No.319, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221, Indonesia",-6.9220172,107.5837217,Bandung,Kafe,1,4.0,8.0,20000,50000
ChIJf_ZBsVPqaS4RKBmF2QnGnSY,https://www.tripadvisor.com/Restaurant_Review-g5074492-d3613169-Reviews-Plaosan_Garden_Resto-Depok_Sleman_District_Yogyakarta_Region_Java.html,Plaosan Garden Resto Depok,Plaosan Garden Resto Depok Yogyakarta,Garden Resto,3.0,"Jl. Raya Jakarta-Bogor KM.37, Sukamaju, Kec. Cilodong, Kota Depok, Jawa Barat 16415, Indonesia",-6.424339,106.856627,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJF-ti73r3aS4RhPTUs8A1Tj4,https://pergikuliner.com/restaurants/jakarta/midori-puri,Midori Puri,Midori Puri  Jakarta,Midori,4.4,"Kompleks Puri Kencana Blok J-1 No. 2R, RT.5/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.1906997,106.7448798,Jakarta,Jepang,3,4.11,8.22,100000,200000
ChIJF03RKjz71y0R9d2lDh2sxhg,https://pergikuliner.com/restaurants/surabaya/urban-wagyu-wonokromo,Urban Wagyu Wonokromo,Urban Wagyu Wonokromo  Surabaya,Urban Wagyu Steakhouse - Opak,4.6,"Jl. Opak No.50, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60241, Indonesia",-7.2861573,112.7332403,Surabaya,Barat,4,4.3,8.6,200000,400000
ChIJF0qM2Jv1aS4RKh6IiifiU-U,https://pergikuliner.com/restaurants/jakarta/oguri-artisanal-cafe-pantai-indah-kapuk,Oguri Artisanal Cafe Pantai Indah Kapuk,Oguri Artisanal Cafe Pantai Indah Kapuk  Jakarta,Oguri Artisanal Café,4.5,"Rukan Golf Island Blok L 003 & 005, Jl. Pantai Indah Kapuk, Kamal Muara, Kec. Penjaringan, Daerah Khusus Ibukota Jakarta 14470, Indonesia",-6.0951566,106.743134,Jakarta,Jepang,3,4.4,8.8,100000,200000
ChIJf1AZRFbzcC4RMj4Dc7LHuyU,https://www.tripadvisor.com/Restaurant_Review-g297712-d2333671-Reviews-Ikan_Bakar_Cianjur-Semarang_Central_Java_Java.html,Ikan Bakar Cianjur,Ikan Bakar Cianjur Semarang,Ikan Bakar Cianjur,4.5,"Jl. Letjen Suprapto No.19, Purwodinatan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50137, Indonesia",-6.9685688,110.4270266,Semarang,"Seafood, Asian",2,4.0,8.0,50000,100000
ChIJF2mS6m_3aS4RjsBhNVU9jJM,https://pergikuliner.com/restaurants/jakarta/gins-co-cafe-puri,Gins. Co Cafe Puri,Gins. Co Cafe Puri  Jakarta,Ginsco Cafe,4.7,"CNI Creative Center, Jl. Puri Indah Blok O 2 No. 1, RT.1, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",-6.190634,106.736656,Jakarta,Kafe,2,4.17,8.34,50000,100000
ChIJf2pMuaeMcC4R7uOcF9uCCKQ,https://www.tripadvisor.com/Restaurant_Review-g297712-d14111547-Reviews-Susan_Cafe_Resto-Semarang_Central_Java_Java.html,Susan Cafe & Resto,Susan Cafe & Resto Semarang,Susan Cafe & Resto Semarang,4.5,"House of Susan, Jl. Kh Ahmad Dahlan No.49, Karangkidul, semarang tengahTengah, Kota Semarang, Jawa Tengah 50241, Indonesia",-6.9866311,110.4283693,Semarang,Asian,2,4.0,8.0,50000,100000
ChIJF2rBfhT71y0RZcjbW3Ajc2I,https://pergikuliner.com/restaurants/surabaya/de-mandailing-cafe-n-eatery-wonocolo,De Mandailing Cafe N Eatery Wonocolo,De Mandailing Cafe N Eatery Wonocolo  Surabaya,Demandailing Cafe,4.5,"Jl. Raya Jemursari No.71, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur 60237, Indonesia",-7.3225388,112.7423269,Surabaya,Kafe,2,4.18,8.36,50000,100000
ChIJF3uEqar5ei4REjN1k8IOphg,https://www.tripadvisor.com/Restaurant_Review-g2304080-d12945364-Reviews-Ambarketawang_Resto-Sleman_Sleman_District_Yogyakarta_Region_Java.html,Ambarketawang Resto Sleman,Ambarketawang Resto Sleman Yogyakarta,Ambarketawang Resto,4.4,"Jl. Wates No.Km, RW.6, Depok, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294, Indonesia",-7.8030477,110.3129401,Yogyakarta,Indonesia,1,4.0,8.0,20000,50000
ChIJf4pus873aS4RxWIv4zJUdmw,https://pergikuliner.com/restaurants/jakarta/mine-cafe-meruya,Mine Cafe Meruya,Mine Cafe Meruya  Jakarta,Mine Cafe,3.7,"Jl. Meruya Selatan No.41 RT 09/04, RT.4/RW.4, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",-6.199452,106.740739,Jakarta,Kafe,1,4.4,8.8,20000,50000
ChIJf5F7-9hZei4R_7wAuA2YkpA,https://www.tripadvisor.com/Restaurant_Review-g14782503-d24160651-Reviews-Bakso_Cak_Masrur_Jogja-Yogyakarta_Yogyakarta_Region_Java.html,Bakso Cak Masrur Jogja,Bakso Cak Masrur Jogja  Yogyakarta,Bakso Cak Masrur,4.4,"Jl. Polisi Istimewa No.6, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia",-7.7924565,110.3940267,Yogyakarta,Asian,2,4.0,8.0,50000,100000
ChIJf6AklU9Xei4RtoM-_4W9nzM,https://www.tripadvisor.com/Restaurant_Review-g14782503-d15125501-Reviews-Wangun_Warung_Angkringan_Unik-Yogyakarta_Yogyakarta_Region_Java.html," Wangun ""Warung Angkringan Unik"" "," Wangun ""Warung Angkringan Unik""  Yogyakarta","WANGUN ""WARUNG TANDURAN UNIK""",4.4,"Jl. Bantul No.105 A, Gedongkiwo, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55142, Indonesia",-7.8215314,110.3553098,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
ChIJf6zVu5P71y0RO_-vp6W7OvM,https://pergikuliner.com/restaurants/surabaya/indragiri-indonesian-resto-wonokromo,Indragiri Indonesian Resto Wonokromo,Indragiri Indonesian Resto Wonokromo  Surabaya,Indragiri Seafood & Resto,4.5,"Jl. Indragiri No.10, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60241, Indonesia",-7.28858,112.7313186,Surabaya,Indonesia,2,4.8,9.6,50000,100000
ChIJF730rFz51y0RdzmxoJDIMIQ,https://pergikuliner.com/restaurants/surabaya/amanda-brownies-kukus-sawahan,Amanda Brownies Kukus Sawahan,Amanda Brownies Kukus Sawahan  Surabaya,Outlet Amanda Brownies - Blauran,4.5,"Jl. Blauran No.58-60, Sawahan, Kec. Sawahan, Surabaya, Jawa Timur 60251, Indonesia",-7.2573914,112.7334982,Surabaya,Toko Kue,1,4.6,9.2,20000,50000
ChIJf7GQxRHnaC4RjzQobVGSzxk,https://pergikuliner.com/restaurants/bandung/wizz-mie-sukajadi,Wizz Mie Sukajadi,Wizz Mie Sukajadi  Bandung,Wizzmie Sukajadi,4.2,"Jl. Sukajadi No.157, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8856425,107.5961525,Bandung,Kafe,1,3.88,7.76,20000,50000
ChIJF8gIuNxZei4RzTZUTKqIStg,https://www.tripadvisor.com/Restaurant_Review-g14794928-d15269820-Reviews-Sop_Empal_Muntilan-Mlati_Sleman_District_Yogyakarta_Region_Java.html,Sop Empal Muntilan Mlati,Sop Empal Muntilan Mlati Yogyakarta,Warung Makan Sop Empal Muntilan,4.4,"Jl. Monjali No.114, Kutu Dukuh, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",-7.768261,110.3687496,Yogyakarta,"Asian, Indonesian",1,4.0,8.0,20000,50000
